from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5850093;5954808;344;24067;109;69;23949;109;94;28597;116;93;31074;53;28462;46;29774;29
5850094;5954808;320;22406;109;69;23949;133;115;30088;135;114;32564;-1;28518;-1;29831;-1
5850095;5954808;323;22580;111;70;24429;129;112;29883;133;111;32360;-1;-1;-1;-1;-1
5850096;5954808;316;22117;118;75;25527;134;119;26204;134;120;26220;55;25956;48;26167;32
5850097;5954808;316;22155;118;75;25527;133;120;26242;135;121;26258;53;26293;46;26504;30
5850098;5954808;319;22305;124;78;25137;127;117;29294;135;120;31316;53;-1;46;-1;31
5850099;5954808;329;23050;124;78;25137;133;119;29462;140;123;31484;54;-1;48;-1;31
5850100;5954808;328;22958;-1;-1;-1;130;118;29370;139;121;31391;54;-1;48;-1;31
5850101;5954808;332;23222;-1;-1;-1;134;119;29634;141;125;31655;55;-1;48;-1;31
5850102;5954808;286;19998;96;61;20290;100;89;25715;109;91;27736;47;25058;41;25269;26
5850103;5954808;285;19921;96;61;20290;95;84;25354;104;86;27375;47;24850;41;25062;26
5850104;5954808;283;19822;96;61;20290;93;81;25022;101;81;27043;46;24513;40;24724;25
5850105;5954808;281;19649;96;61;20290;91;78;24849;97;79;26870;45;24335;39;24547;24
5850106;5954808;280;19586;93;59;19811;90;78;24786;97;78;26807;44;23982;38;24193;24
5850107;5954808;274;19210;94;59;19753;83;70;24389;88;72;26411;44;23893;38;24104;24
5850108;5954808;278;19458;91;57;19691;87;73;24638;90;76;26659;43;24077;37;24078;23
5850109;5954808;268;18738;88;56;19129;82;71;28214;87;70;28214;43;23611;38;23822;25
5850110;5954808;265;18560;87;55;19034;85;67;23968;86;73;28401;42;23637;37;23848;24
5850111;5954808;264;18456;86;54;18953;86;69;24151;88;75;28584;42;23780;37;23992;24
5850112;5954808;263;18432;85;54;18939;85;69;24642;88;81;28947;42;24171;36;24382;24
5850113;5954808;261;18298;87;55;19469;83;68;24606;83;76;22882;41;24250;36;24461;23
5850114;5954808;258;18039;82;52;18311;81;75;29565;81;72;22615;41;21771;36;21772;23
5850115;5954808;260;18186;83;53;18641;83;79;29817;82;75;22866;42;21697;36;21698;24
5850116;5954808;263;18398;80;51;18193;83;77;22723;82;77;22723;42;22398;37;22399;24
5850117;5954808;259;18115;79;50;18036;79;74;22440;78;73;22440;39;20897;34;20898;22
5850118;5954808;253;17742;79;50;17977;72;68;22055;72;68;22055;40;21082;34;21084;22
5850119;5954808;252;17639;79;50;18105;82;76;22883;81;74;23022;40;20791;35;20792;22
5850120;5954808;250;17497;77;49;17695;82;77;21472;81;76;22396;39;20748;34;20749;22
5850121;5954808;252;17641;77;49;17736;83;75;21955;82;77;21665;39;20869;34;20870;22
5850122;5954808;248;17370;76;48;17697;76;70;21297;76;71;22058;38;20613;33;20614;21
5850123;5954808;246;17243;75;47;17498;77;70;20607;79;70;20607;40;20198;35;20199;23
5850124;5954808;242;16906;74;47;17204;78;72;20734;81;72;20734;38;20581;34;20582;22
5850125;5954808;242;16936;73;46;17097;80;72;20310;83;72;20310;39;20317;34;20318;22
5850126;5954808;240;16787;73;46;17101;79;70;20228;86;72;20297;40;20294;35;20295;23
5850127;5954808;239;16715;72;46;17001;79;71;20264;85;72;20264;38;20231;33;20194;22
5850128;5954808;237;16602;72;46;16912;79;69;19570;87;78;31953;37;20088;33;20089;22
5850129;5954808;240;16786;71;45;17162;79;67;19224;88;76;31606;39;20598;34;20599;22
5850130;5954808;236;16522;70;44;16907;79;66;19146;87;75;31529;39;20543;34;20544;22
5850131;5954808;236;16493;69;44;16837;79;65;18656;87;74;31038;38;20245;33;20246;21
5850132;5954808;239;16741;68;43;16815;79;65;18696;89;74;31078;38;20306;33;20307;21
5850133;5954808;236;16534;68;43;16725;82;69;18477;93;77;30859;38;20076;33;20078;21
5850134;5954808;237;16612;69;44;16932;82;70;18555;93;78;30938;38;20139;33;20140;22
5850135;5954808;236;16538;67;43;16424;94;79;17447;104;87;31029;38;19607;33;19608;22
5850136;5954808;234;16370;67;43;16424;91;76;18477;103;85;30859;35;20741;30;20742;20
5851873;5954808;-1;-1;202;127;46252;165;152;49491;175;151;49491;93;52546;83;53648;51
5851874;5954808;-1;-1;198;125;46032;161;148;49180;175;146;49180;92;52363;82;53465;51
5851875;5954808;-1;-1;198;125;46032;159;145;48958;172;143;48958;92;52421;82;53523;51
5851876;5954808;-1;-1;198;125;46032;156;136;49309;169;134;49309;92;52578;82;53680;51
5851877;5954808;-1;-1;194;123;45763;159;143;49812;169;141;49812;90;52317;79;53420;50
5851878;5954808;-1;-1;193;122;45446;159;145;49968;172;143;49968;91;51935;80;53037;50
5851879;5954808;-1;-1;189;120;44710;144;119;48153;156;117;48153;89;51444;79;52546;48
5851880;5954808;-1;-1;189;120;44710;134;111;47568;142;109;47568;89;50911;79;52014;48
5851881;5954808;-1;-1;188;119;44492;134;111;47556;142;109;47556;89;50623;79;51725;48
5851882;5954808;-1;-1;188;119;44411;134;110;47204;142;108;47204;89;50689;79;51791;48
5851883;5954808;-1;-1;188;119;44377;144;123;47418;156;121;47418;88;50526;78;51628;48
5851884;5954808;-1;-1;189;119;44312;147;124;47450;156;122;47450;88;50626;79;51729;48
5851885;5954808;-1;-1;190;120;44723;147;128;47758;156;126;47758;89;50989;80;52091;48
5851887;5954808;-1;-1;190;120;44723;-1;-1;-1;-1;-1;-1;89;47719;80;47560;48
5851888;5954808;-1;-1;190;120;44723;-1;-1;-1;-1;-1;-1;89;47967;80;47808;48
5851889;5954808;573;40098;187;118;42873;212;182;45008;213;178;41923;79;48186;69;48028;45
5851890;5954808;573;40075;174;110;39019;212;182;44985;213;178;41900;77;43594;67;43435;44
5851891;5954808;-1;-1;174;110;39019;-1;-1;-1;-1;-1;-1;77;47095;67;43809;44
5851892;5954808;-1;-1;174;110;39019;-1;-1;-1;-1;-1;-1;77;46948;67;43663;44
5851893;5954808;-1;-1;174;110;39019;-1;-1;-1;-1;-1;-1;77;46878;67;43593;44
5851894;5954808;-1;-1;174;110;39019;-1;-1;-1;-1;-1;-1;77;46911;67;43625;44
5851895;5954808;-1;-1;174;110;39019;-1;-1;-1;-1;-1;-1;77;46653;67;43367;44
5851896;5954808;-1;-1;163;103;37903;-1;-1;-1;-1;-1;-1;75;46052;65;42766;42
5851897;5954808;538;37632;163;103;37903;168;145;42542;172;140;41479;74;45516;64;42230;41
5851898;5954808;536;37539;161;102;37632;163;138;39364;166;139;41386;74;45155;64;41870;41
5851899;5954808;533;37283;161;102;37632;156;134;39108;166;135;41130;74;45104;64;41819;41
5851900;5954808;521;36477;161;102;36850;143;123;38302;153;124;40323;74;45114;64;41828;41
5851901;5954808;520;36420;161;102;36850;143;122;38245;153;123;40266;72;40930;62;40771;39
5851902;5954808;520;36419;161;102;36850;143;122;38244;153;123;40265;72;44142;62;40962;39
5851903;5954808;507;35497;152;96;35728;123;108;37322;141;110;39344;70;40207;60;40048;37
5851904;5954808;503;35195;153;97;35769;120;103;37020;141;106;39041;70;40090;60;39931;37
5851905;5954808;505;35352;153;97;35769;121;106;37177;141;108;39198;70;40227;60;40068;37
5851906;5954808;495;34653;156;99;34620;121;107;36485;141;109;38506;70;40118;60;39959;37
5851907;5954808;491;34401;156;99;34620;116;103;36233;141;105;38254;70;38686;60;38527;38
5851908;5954808;484;33854;152;96;34354;121;107;36506;141;109;38528;70;38524;60;38365;38
5851909;5954808;481;33693;152;96;34354;121;105;36346;141;107;38367;70;38324;60;38165;38
5851910;5954808;476;33307;147;93;33731;114;100;35240;141;101;37261;68;38004;59;37845;36
5851911;5954808;469;32814;149;94;33987;120;106;35671;141;107;37692;68;38409;59;38250;36
5851912;5954808;465;32546;146;92;33061;116;103;34413;136;104;36434;67;38549;58;38390;35
5851913;5954808;459;32114;142;90;32591;109;96;33945;128;98;35966;67;37022;58;36863;35
5851914;5954808;454;31790;140;89;32342;108;92;33622;121;93;35643;67;36745;57;36586;35
5851915;5954808;451;31600;141;89;32410;108;89;33431;119;90;35452;65;36912;56;36753;34
5851916;5954808;446;31205;137;87;31642;107;89;33320;119;89;35341;65;35881;56;35774;34
5851917;5954808;443;30988;137;87;31569;107;95;32905;123;98;35962;65;35660;56;35553;34
5851918;5954808;440;30785;136;86;31451;106;92;32702;119;95;34723;65;35453;55;35346;34
5851919;5954808;437;30613;135;86;31060;106;89;32530;115;93;34551;64;35188;55;35081;34
5851920;5954808;436;30510;136;86;31065;105;85;32363;110;90;32363;64;35319;55;35212;34
5851921;5954808;439;30729;136;86;31115;106;89;32658;115;94;32658;65;35321;56;35214;34
5851922;5954808;442;30917;138;87;31566;106;92;32846;119;97;32846;66;35706;57;35598;35
5851923;5954808;441;30900;139;88;31770;112;96;33172;122;102;35184;66;36000;57;35893;35
5851924;5954808;434;30386;141;89;32106;114;100;32307;121;101;34436;67;36455;58;36348;36
5851925;5954808;439;30709;141;89;32106;121;102;34528;121;103;34543;67;37052;58;36944;36
5851926;5954808;434;30376;141;89;32106;116;104;32580;121;107;32580;-1;38418;-1;38311;-1
5851927;5954808;435;30481;143;90;29676;118;105;32685;121;108;32685;-1;34010;-1;33903;-1
5851928;5954808;434;30411;143;91;29772;123;111;33100;128;114;33100;-1;34013;-1;33906;-1
5851929;5954808;419;29315;143;91;29772;124;110;31708;128;112;31708;63;33901;55;33794;34
5851930;5954808;418;29275;143;91;29772;124;110;31668;128;112;31668;63;34145;55;34037;34
5851931;5954808;415;29040;143;91;29772;146;127;40397;152;132;41213;63;34392;55;34285;34
5851932;5954808;410;28701;143;91;29740;145;127;40414;152;132;41230;62;37303;55;36965;35
5851933;5954808;405;28359;136;86;31158;146;128;40462;152;133;41278;62;31623;55;31624;35
5851934;5954808;404;28281;128;81;28807;151;133;40791;157;138;41607;62;31588;55;31589;35
5851935;5954808;403;28243;128;81;28807;157;138;41153;160;143;41969;62;31351;55;31352;35
5851936;5954808;417;29159;128;81;28807;140;121;40339;147;129;40339;61;31316;53;31445;33
5851937;5954808;415;29058;128;81;28807;140;120;40238;147;128;40238;61;31177;53;31307;33
5851938;5954808;410;28712;129;82;28419;135;115;39892;139;123;39892;60;31012;53;31141;33
5851939;5954808;405;28368;129;81;28405;130;102;38978;135;110;38978;60;30692;53;30821;32
5851940;5954808;405;28323;128;81;28243;130;101;38934;135;109;38934;60;30330;53;30460;32
5851941;5954808;403;28203;126;80;27992;126;99;38814;135;107;38814;60;30696;53;30825;32
5851942;5954808;389;27197;126;80;27992;120;117;38988;125;120;34641;58;30005;51;30135;30
5851943;5954808;379;26536;122;77;27043;109;97;27200;115;99;33131;57;27952;50;27953;30
5851944;5954808;388;27140;122;77;27043;115;99;29976;123;108;33735;57;27968;50;27969;30
5851945;5954808;377;26364;115;73;25724;105;93;27559;106;98;33553;52;27615;47;27616;27
5851946;5954808;361;25294;113;72;25417;92;88;32562;96;90;32562;56;27703;49;27704;29
5851947;5954808;361;25304;114;72;25177;92;88;32572;96;91;29042;55;27394;48;27395;29
5851948;5954808;362;25371;113;72;25152;93;84;32641;97;90;29000;55;27355;48;27356;29
5851949;5954808;363;25403;114;72;24962;94;86;32824;98;91;29033;55;27458;48;27459;29
5851950;5954808;370;25923;111;70;24295;96;86;33049;102;92;33049;53;27538;47;27539;29
5851951;5954808;368;25744;110;70;24096;96;84;32759;106;91;32759;53;27482;47;27483;29
5851952;5954808;366;25641;111;70;24282;96;86;32957;107;93;32957;54;28364;47;28365;29
5851953;5954808;363;25403;107;68;23587;107;95;30946;109;94;33959;52;27547;45;27549;28
5851954;5954808;362;25361;108;69;23825;104;95;36231;111;95;36231;52;27919;45;27920;28
5851955;5954808;366;25608;109;69;24002;104;91;35700;107;89;34138;52;28066;46;28067;28
5851956;5954808;369;25824;112;71;24267;108;93;34815;115;93;34815;53;28290;46;28291;29
5851957;5954808;373;26126;113;71;24539;109;96;35628;117;96;35628;53;28639;47;28640;29
5851958;5954808;378;26465;113;72;24671;111;95;35284;117;95;35284;54;28861;47;28862;29
5851959;5954808;371;25998;115;73;25429;125;115;32313;127;114;35327;54;29227;47;29228;29
5851960;5954808;374;26150;115;73;25429;131;117;32466;129;116;35479;54;29295;47;29296;29
5851961;5954808;327;22871;103;65;22642;105;89;27074;113;87;29550;-1;27600;-1;27812;-1
5851962;5954808;329;22995;107;67;23121;110;91;27198;115;89;29675;-1;27953;-1;28164;-1
5851963;5954808;335;23423;108;68;23504;103;85;27629;111;84;30106;-1;28239;-1;28450;-1
5851964;5954808;331;23170;108;68;23514;100;82;27376;106;80;29853;51;28161;45;28372;27
5851965;5954808;343;24031;108;68;23514;105;89;28266;113;88;30743;52;27621;46;28933;29
5851966;5954808;347;24276;109;69;23922;109;93;28511;113;91;30988;53;27891;47;29203;29
5851967;5954808;315;22018;109;69;23922;130;118;26106;132;119;32901;-1;-1;-1;-1;-1
5851968;5954808;318;22254;109;69;23935;131;118;30236;134;117;32739;-1;-1;-1;-1;-1
5851969;5954808;314;22002;109;69;23949;132;118;26089;133;119;26105;55;-1;48;-1;32
5851970;5954808;311;21774;109;69;23949;130;114;25861;131;115;25877;52;25925;45;26137;30
5851971;5954808;311;21738;90;57;19176;128;114;25825;131;115;25841;52;25914;45;26125;30
5851972;5954808;315;22021;90;57;19176;129;118;26108;133;119;26124;53;26144;46;26355;30
5851973;5954808;318;22232;89;57;19161;133;121;26320;137;122;26336;55;-1;49;-1;32
5851974;5954808;332;23212;-1;-1;-1;134;119;29624;141;125;31646;55;-1;48;-1;31
5851975;5954808;334;23348;-1;-1;-1;135;121;29760;143;127;31782;55;-1;48;-1;31
5851976;5954808;285;19972;-1;-1;-1;100;88;25688;109;91;27710;47;25053;41;25264;26
5851977;5954808;280;19613;96;61;20290;99;88;25640;106;90;27661;47;23861;41;24384;26
5851978;5954808;279;19534;96;61;20290;99;89;25721;108;91;27742;45;24598;40;24809;25
5851979;5954808;281;19702;92;59;19679;91;79;24902;97;79;26923;45;24183;40;24394;25
5851980;5954808;276;19318;92;59;19679;85;72;24518;92;74;26539;44;23790;38;24001;24
5851981;5954808;271;18936;90;57;19365;80;66;24115;87;68;26136;43;23624;38;23835;23
5851982;5954808;269;18862;89;57;19344;79;65;24084;85;68;26106;43;23485;37;23486;23
5851983;5954808;264;18495;88;56;19012;77;68;27971;84;67;27971;42;23324;37;23535;24
5851984;5954808;262;18320;87;55;18787;78;72;28269;82;71;28269;41;23372;36;23583;23
5851985;5954808;260;18174;86;55;18712;84;66;24229;89;79;28859;42;23889;36;24100;24
5851986;5954808;259;18109;86;54;18545;83;66;24176;87;79;28818;41;23789;36;24000;23
5851987;5954808;259;18110;83;52;18621;82;75;29016;82;75;22704;41;24050;36;21657;23
5851988;5954808;255;17830;81;51;18098;80;77;29543;81;73;22531;40;21371;35;21372;22
5851989;5954808;256;17933;81;51;17927;79;72;22366;78;72;22366;39;21446;34;21447;22
5851990;5954808;254;17781;80;51;18155;73;66;21950;72;66;21950;39;20855;34;20856;22
5851991;5954808;253;17699;78;50;17902;73;65;21888;72;65;21888;39;20758;34;20759;22
5851992;5954808;250;17491;77;49;17698;73;65;21885;72;65;21885;40;20875;34;20797;22
5851993;5954808;250;17480;78;49;17666;79;75;22411;78;73;22411;39;20813;34;20815;22
5851994;5954808;246;17191;76;48;17444;78;73;22184;79;73;22184;38;20501;33;20502;21
5851995;5954808;246;17216;75;48;17444;74;68;19957;73;69;21943;38;20238;33;20240;21
5851996;5954808;248;17390;75;47;17553;76;69;20055;76;71;22041;38;20004;33;20005;21
5851997;5954808;244;17072;75;47;17403;73;68;20419;78;68;20419;37;19881;32;19882;21
5851998;5954808;240;16767;73;47;17137;76;68;20473;81;68;20473;37;20242;33;20244;21
5851999;5954808;236;16499;71;45;16816;72;65;19873;81;66;19873;37;19975;32;19976;21
5852000;5954808;235;16441;71;45;16812;72;67;19892;81;67;19892;37;20020;32;20021;21
5852001;5954808;233;16320;71;45;16683;81;74;20331;86;73;20331;37;19758;32;19759;21
5852002;5954808;237;16616;72;46;16899;82;75;19940;88;77;20644;38;20111;33;20112;22
5852003;5954808;233;16342;71;45;16535;79;70;19403;88;79;31785;39;20289;34;20290;22
5852004;5954808;233;16306;72;45;16606;81;70;19396;90;79;31778;40;20512;34;20833;22
5852005;5954808;232;16226;70;44;16516;81;69;18978;90;78;31360;39;20587;34;20588;22
5852006;5954808;233;16277;68;43;16609;81;67;18336;92;75;30718;38;19917;33;19919;21
5852007;5954808;231;16197;67;42;16503;76;64;18140;87;72;30522;37;19831;32;19832;21
5852008;5954808;238;16659;69;44;16881;82;70;18602;93;79;30985;38;20061;33;20062;22
5852009;5954808;228;15984;69;44;16881;85;71;18096;99;79;30478;38;19143;33;19144;22
5852010;5954808;232;16228;67;43;16424;88;74;18335;102;83;30718;35;19618;30;19619;20
5852011;5954808;247;17263;63;40;16640;96;74;23075;110;85;33926;37;19955;32;19956;21
5853746;5954808;-1;-1;202;127;46252;165;151;49420;175;150;49420;93;52345;83;53447;51
5853747;5954808;-1;-1;198;125;46032;159;144;48861;172;142;48861;92;52192;82;53294;51
5853748;5954808;-1;-1;198;125;45986;159;144;48878;172;142;48878;92;52102;82;53204;51
5853749;5954808;-1;-1;195;123;45460;159;141;49653;165;139;49653;91;51913;81;53015;50
5853750;5954808;-1;-1;192;121;44980;159;140;48616;169;138;48616;90;51641;80;52743;49
5853751;5954808;-1;-1;192;121;44980;159;139;48533;169;137;48533;90;51400;80;52502;49
5853752;5954808;-1;-1;189;120;44736;144;119;47847;156;117;47847;90;50908;80;52010;48
5853753;5954808;-1;-1;189;120;44736;141;115;47602;149;113;47602;90;50847;80;51950;48
5853754;5954808;-1;-1;188;119;44515;134;111;47273;142;109;47273;89;50618;79;51720;48
5853755;5954808;-1;-1;187;118;44145;134;110;47209;142;108;47209;88;50299;78;51401;47
5853756;5954808;-1;-1;188;119;44101;144;118;47096;156;116;47096;88;50189;78;51291;47
5853757;5954808;-1;-1;189;119;44268;144;120;47230;156;118;47230;88;50446;79;51548;47
5853758;5954808;-1;-1;190;120;44723;147;127;47727;156;125;47727;89;51001;80;52103;48
5853759;5954808;-1;-1;190;120;44723;147;130;47915;162;128;47915;89;51240;80;52342;48
5853760;5954808;-1;-1;190;120;44723;-1;-1;-1;-1;-1;-1;89;51481;80;52583;48
5853761;5954808;572;40049;190;120;44723;212;182;44958;213;178;41874;89;47974;80;47816;48
5853762;5954808;570;39890;190;120;44723;212;179;44799;213;175;41715;89;48131;80;47972;48
5853763;5954808;567;39712;174;110;39019;201;175;44621;203;173;41536;77;47162;67;43876;44
5853764;5954808;565;39581;174;110;39019;197;173;44491;203;171;41406;77;46937;67;43652;44
5853765;5954808;561;39237;174;110;39019;193;168;44147;191;163;43084;77;46741;67;43456;44
5853766;5954808;555;38867;174;110;39019;177;163;43777;185;158;42714;77;46630;67;43344;44
5853767;5954808;554;38814;174;110;39019;177;162;43724;185;157;42661;77;46684;67;43398;44
5853768;5954808;556;38912;174;110;39019;183;163;43821;185;159;42758;77;46384;67;43098;44
5853769;5954808;537;37594;163;103;37903;168;145;42504;172;140;41441;75;45865;65;42580;42
5853770;5954808;536;37494;163;103;37903;160;137;39319;166;138;41340;75;45318;65;42032;42
5853771;5954808;533;37289;161;102;37632;156;134;39114;166;136;41136;74;45132;64;41847;41
5853772;5954808;529;37034;161;102;37632;152;131;38859;166;132;40880;74;44921;64;41636;41
5853773;5954808;527;36871;159;101;37265;152;128;38696;159;130;40717;73;44715;63;41430;40
5853774;5954808;523;36634;158;100;36698;144;125;38459;159;126;40481;72;44348;62;41062;39
5853775;5954808;517;36157;157;99;36628;143;118;37982;153;119;40004;72;43982;62;40802;39
5853776;5954808;510;35716;154;98;36234;126;112;37540;153;113;39562;71;43588;61;40408;38
5853777;5954808;507;35520;154;98;36234;123;108;37345;141;110;39366;71;40325;61;40166;38
5853778;5954808;509;35648;153;97;35769;126;111;37473;147;112;39494;70;43551;60;41000;37
5853779;5954808;515;36057;153;97;35769;171;160;41033;172;155;39970;70;40183;60;40024;37
5853780;5954808;494;34590;152;96;34354;121;106;36421;141;108;38443;70;38811;60;38652;38
5853781;5954808;486;34016;152;96;34354;126;110;36668;146;111;38690;70;38733;60;38574;38
5853782;5954808;485;33967;149;94;34150;126;109;36620;146;111;38641;69;38543;60;38384;37
5853783;5954808;480;33633;149;94;34074;120;105;35566;141;106;37588;69;38562;60;38403;37
5853784;5954808;481;33697;151;95;34270;121;105;35630;141;107;37651;70;38389;60;38230;38
5853785;5954808;467;32684;151;95;34270;120;105;34552;141;106;36573;68;38521;58;38362;36
5853786;5954808;459;32130;143;90;32698;108;97;33998;128;98;36019;68;37200;58;37041;36
5853787;5954808;455;31832;143;90;32750;108;94;33801;123;96;35823;68;37180;58;37022;36
5853788;5954808;453;31709;142;90;32549;108;94;33739;123;95;35760;67;37198;58;37039;35
5853789;5954808;457;31967;137;87;31642;109;97;33997;128;98;36018;65;36052;56;35945;34
5853790;5954808;444;31083;136;86;31405;107;89;32923;119;90;34944;64;36069;55;35962;34
5853791;5954808;440;30798;136;86;31117;106;90;32952;114;90;34974;64;35419;55;35312;34
5853792;5954808;435;30445;135;85;30890;105;86;32318;110;90;34340;64;35287;55;35179;33
5853793;5954808;432;30264;134;85;30757;105;84;32307;110;88;34204;64;35101;55;34994;33
5853794;5954808;439;30755;136;86;31115;106;89;32684;115;94;32684;65;35458;56;35351;34
5853795;5954808;442;30911;138;87;31439;106;92;32839;119;97;32839;65;35717;56;35610;34
5853796;5954808;447;31263;140;88;31891;112;97;33192;123;102;33192;66;36251;57;36143;35
5853797;5954808;428;29979;140;88;31891;106;94;31899;117;97;31899;66;36648;57;36541;35
5853798;5954808;431;30154;141;89;32106;112;96;32074;120;99;32074;66;36806;57;36699;35
5853799;5954808;430;30065;141;89;32106;111;99;32269;120;102;32269;66;38425;57;38317;35
5853800;5954808;433;30314;136;86;29522;117;103;32518;121;106;32518;-1;33979;-1;33872;-1
5853801;5954808;419;29340;143;90;29676;128;110;31733;131;112;31733;63;33415;55;33308;34
5853802;5954808;416;29108;143;90;29676;124;107;31500;123;109;31500;63;33732;55;33625;34
5853803;5954808;415;29023;143;91;29740;124;106;31415;123;108;31415;63;33878;55;33770;34
5853804;5954808;418;29257;142;90;29561;124;109;31650;128;111;31650;63;34112;55;34004;34
5853805;5954808;411;28777;142;90;29561;151;132;40728;157;137;41544;62;33632;55;33525;35
5853806;5954808;406;28431;142;90;29561;151;133;40836;157;138;41652;62;31386;55;31387;35
5853807;5954808;401;28061;134;85;27364;150;134;40886;156;139;41702;62;31447;55;31448;35
5853808;5954808;399;27925;128;81;28807;151;137;41081;156;142;41897;62;31517;55;31518;35
5853809;5954808;420;29384;128;81;28807;147;131;40564;148;132;40564;61;31562;53;31691;33
5853810;5954808;420;29407;128;81;28807;148;132;40586;149;124;40586;61;31406;53;31535;33
5853811;5954808;414;28962;129;82;28419;140;118;40142;144;126;40142;60;31162;53;31291;33
5853812;5954808;408;28574;129;82;28419;131;105;39184;138;113;39184;61;30578;54;30708;33
5853813;5954808;385;26917;128;81;28305;135;125;36432;136;133;35549;60;30839;53;30968;33
5853814;5954808;385;26943;126;80;27992;126;118;35933;132;125;35050;60;30763;53;30893;33
5853815;5954808;386;27039;118;75;26138;125;116;35770;128;125;31698;58;30708;51;30838;30
5853816;5954808;377;26412;118;75;26139;107;93;27606;109;98;33600;54;27441;48;27442;29
5853817;5954808;373;26091;117;74;26034;103;91;26756;103;94;33280;54;27743;48;27744;29
5853818;5954808;382;26752;116;74;25915;112;101;27417;119;104;33260;53;-1;48;-1;28
5853819;5954808;383;26826;116;74;25910;109;98;32878;119;98;32878;53;27106;48;27107;28
5853820;5954808;357;25023;114;72;25173;90;84;32291;93;86;32291;55;27423;48;27424;29
5853821;5954808;357;25012;112;71;24837;90;84;32299;94;85;28642;54;27072;47;27073;28
5853822;5954808;361;25248;113;72;25047;92;88;32551;96;88;28877;54;26963;47;26964;28
5853823;5954808;365;25539;111;70;24291;96;89;32826;101;92;29168;53;27079;46;27080;28
5853824;5954808;369;25836;110;69;24052;96;87;33002;110;94;33002;53;27356;47;27357;28
5853825;5954808;364;25462;108;69;23735;97;88;33044;106;95;33044;52;27693;46;27694;28
5853826;5954808;359;25149;106;67;23323;100;92;30692;106;90;33705;51;27511;45;27513;27
5853827;5954808;357;25011;106;67;23270;99;90;30545;102;88;33559;51;27666;44;27667;27
5853828;5954808;370;25889;111;70;24245;108;94;35955;117;95;35955;52;28209;46;28211;29
5853829;5954808;372;26017;112;71;24476;109;90;34599;111;90;34599;53;28512;47;28419;29
5853830;5954808;375;26260;113;72;24788;109;93;35428;115;91;34714;54;28693;47;28694;29
5853831;5954808;378;26446;114;72;24764;111;92;35068;115;92;35068;54;28910;47;28911;29
5853832;5954808;368;25745;114;72;24697;120;111;32061;123;110;35075;53;29052;46;29053;29
5853833;5954808;323;22616;114;72;24697;105;86;26819;111;83;29296;54;27407;47;27618;29
5853834;5954808;322;22535;103;65;22642;103;85;26738;111;82;29215;52;27558;46;27769;29
5853835;5954808;330;23073;107;67;23121;105;86;27267;111;84;29744;51;28048;45;28259;27
5853836;5954808;326;22833;107;68;23154;101;83;27028;108;80;29504;50;27784;44;27995;27
5853837;5954808;348;24356;108;68;23491;109;94;28591;116;93;31068;53;27260;47;28572;29
5853838;5954808;351;24601;108;68;23491;114;97;28835;121;96;31312;53;-1;47;-1;30
5853839;5954808;309;21617;108;68;23514;130;112;25704;129;113;25720;53;-1;47;-1;29
5853840;5954808;314;21950;108;68;23514;132;117;26038;132;118;26054;51;-1;44;-1;29
5853841;5954808;305;21340;109;69;23922;123;108;25427;125;109;25443;51;25452;44;25663;29
5853842;5954808;311;21755;109;69;23922;130;114;25842;131;115;25858;51;25582;44;25793;29
5853843;5954808;309;21596;90;57;19176;130;112;25683;129;113;25699;51;25708;45;25919;29
5853844;5954808;311;21743;90;57;19176;130;114;25830;131;115;25846;52;25935;46;26146;30
5853845;5954808;314;21969;90;57;19176;132;117;26056;132;118;26072;52;26271;46;26483;30
5853846;5954808;317;22192;90;57;19176;136;120;26280;135;121;26296;56;-1;49;-1;32
5853847;5954808;282;19728;89;57;19161;96;91;24122;96;91;27296;56;-1;49;-1;32
5853848;5954808;278;19476;-1;-1;-1;98;92;24198;98;92;27372;45;23447;39;23658;24
5853849;5954808;275;19277;-1;-1;-1;100;94;24300;100;94;27490;-1;23241;-1;23452;-1
5853850;5954808;278;19456;-1;-1;-1;102;92;25935;109;94;27957;47;23700;40;24223;26
5853851;5954808;274;19201;92;59;19679;99;88;25680;106;91;27702;46;23717;40;24240;25
5853852;5954808;275;19283;92;59;19679;91;78;24796;97;78;26817;44;24132;38;24343;24
5853853;5954808;276;19295;92;59;19679;85;73;24582;94;75;26604;44;24044;38;24255;23
5853854;5954808;267;18698;91;58;19009;81;68;24263;87;70;26285;44;23841;38;24052;24
5853855;5954808;266;18597;89;57;19344;87;79;28308;93;78;28308;42;22689;37;22900;24
5853856;5954808;261;18241;87;55;18691;80;71;28184;86;70;28184;42;23622;37;23833;24
5853857;5954808;261;18236;86;55;18706;83;76;28104;89;75;28104;43;24181;37;24392;24
5853858;5954808;256;17944;85;54;18434;82;67;24292;89;80;28926;42;23920;36;24131;23
5853859;5954808;254;17801;85;54;18379;82;68;24363;88;79;28619;42;24335;37;24546;24
5853860;5954808;257;18003;85;54;18581;84;68;24570;88;82;28820;43;24668;38;24879;25
5853861;5954808;251;17551;85;54;18122;85;82;28839;86;81;23005;44;24756;38;24967;25
5853862;5954808;249;17432;80;51;17748;81;74;22490;80;74;22490;41;21646;35;21647;23
