from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5844406;5870551;203;14241;77;49;16875;120;94;36083;115;80;31766;37;18749;34;18679;28
5844407;5870551;220;15423;75;47;16555;127;98;35550;115;84;31233;39;18873;36;18804;30
5844408;5870551;219;15352;78;49;16790;120;97;35479;115;83;31162;39;19547;36;19477;30
5844409;5870551;236;16512;78;49;16790;127;97;29574;121;90;30611;39;20096;36;20027;30
5844410;5870551;235;16450;78;49;16790;127;96;30079;121;89;30548;39;19879;36;19809;30
5844411;5870551;235;16461;78;50;18285;127;96;30090;121;89;30560;45;20185;41;20116;33
5844412;5870551;259;18160;78;50;18285;127;92;29828;126;94;30908;45;20024;41;19955;33
5844413;5870551;255;17840;78;50;18285;120;88;29508;121;90;30588;45;19920;41;19850;33
5844414;5870551;243;16998;76;48;17178;97;76;28666;110;78;29746;43;19191;39;19122;32
5844415;5870551;241;16855;76;48;17178;94;74;28523;110;76;29603;43;18794;39;18725;32
5844416;5870551;241;16894;76;48;17215;90;67;28513;97;69;29593;44;18858;40;18789;32
5844417;5870551;243;17043;76;48;17188;94;68;28591;97;70;29671;44;19036;40;18966;32
5844418;5870551;246;17216;79;50;17525;94;72;29352;102;74;30432;45;19305;41;19235;33
5844419;5870551;253;17705;79;50;17576;105;78;30284;111;80;31364;45;19550;41;19481;33
5844420;5870551;253;17735;85;54;18040;105;78;30314;111;80;31394;45;19508;41;19439;33
5844421;5870551;254;17812;85;54;18073;113;79;30391;111;81;31470;45;19837;42;19768;34
5844422;5870551;258;18043;83;52;18103;116;83;30622;115;85;31701;45;20306;42;20237;34
5844423;5870551;279;19548;134;85;31603;164;122;33677;138;113;33677;64;44360;56;44021;38
5844424;5870551;276;19309;134;85;31603;153;108;41878;138;110;33438;64;43994;56;43655;38
5844425;5870551;267;18719;134;85;31603;138;102;41477;126;101;32848;64;43701;56;43362;38
5844426;5870551;272;19056;131;83;31259;142;102;41184;138;106;33185;63;43386;55;43047;37
5844427;5870551;276;19338;131;83;31213;142;104;41297;138;110;33467;63;43405;55;43066;37
5844428;5870551;283;19793;128;81;30539;138;101;40886;138;116;33922;61;42846;53;42507;36
5844429;5870551;289;20211;127;80;30354;142;103;40831;149;117;32501;61;42318;53;42318;35
5844430;5870551;294;20603;127;80;30354;156;119;43914;155;123;32893;61;42142;53;42142;35
5844431;5870551;297;20821;124;78;29571;153;108;40479;160;126;33111;60;42042;52;42042;35
5844432;5870551;-1;-1;124;78;29571;-1;-1;-1;-1;-1;-1;60;41733;52;41733;35
5844433;5870551;338;23647;124;78;29571;164;125;42363;176;137;39658;60;41700;52;41700;35
5844434;5870551;338;23637;126;80;27323;164;125;42353;176;136;39648;57;41053;50;41053;34
5844435;5870551;361;25237;126;80;27346;164;129;40264;160;123;33502;58;36941;51;36941;34
5844436;5870551;359;25119;126;80;27346;164;127;40146;160;121;33384;58;36580;51;36580;34
5844437;5870551;348;24335;125;79;27098;164;127;39069;149;123;42083;56;35977;49;35977;33
5844438;5870551;344;24096;122;77;26726;156;117;37162;143;120;41844;55;35522;48;35522;32
5844439;5870551;341;23873;121;76;26423;149;114;36939;138;116;41620;55;35266;48;35266;32
5844440;5870551;342;23940;120;76;27175;141;108;35150;138;109;41128;52;35382;45;35382;30
5844441;5870551;350;24494;123;78;27428;138;102;32702;138;114;41416;54;35577;47;35577;31
5844442;5870551;351;24597;123;78;27428;120;86;31626;136;110;48192;55;35933;48;35277;32
5844443;5870551;354;24757;123;78;27464;127;88;31703;132;105;41774;56;35546;48;35546;32
5844444;5870551;359;25097;123;78;27736;138;92;32043;123;102;41576;56;35365;49;35365;33
5844445;5870551;365;25557;124;79;28197;127;95;31998;121;95;41481;57;35601;50;35601;33
5844446;5870551;369;25856;125;79;28306;127;92;31783;114;92;41266;57;35548;50;35548;33
5844447;5870551;374;26157;126;79;28618;127;95;31976;121;95;41459;58;35780;50;35780;33
5844448;5870551;378;26483;124;78;28987;127;94;32492;115;94;41975;57;35721;50;35721;33
5844449;5870551;383;26779;124;78;29078;127;95;32434;121;95;41917;56;35616;49;35616;32
5844450;5870551;385;26973;121;77;28623;127;97;32628;123;97;42111;57;35510;50;35510;33
5844451;5870551;400;28017;123;78;29064;145;107;33150;138;113;44642;56;35780;49;35780;33
5844452;5870551;399;27938;123;78;29064;142;106;33071;138;112;44563;57;35844;50;35844;33
5844453;5870551;403;28181;123;78;28922;149;117;36003;138;116;44806;57;36143;50;36143;34
5844454;5870551;407;28505;128;81;29771;164;121;36327;143;116;35671;58;36483;51;36483;34
5844455;5870551;412;28830;128;81;29771;164;126;36652;149;121;35995;59;36920;52;36920;35
5844456;5870551;428;29992;145;92;33773;194;163;43078;160;128;40375;66;42669;58;40892;38
5844457;5870551;420;29401;145;92;33773;209;174;52773;167;139;45930;66;42647;57;40870;38
5844458;5870551;419;29346;145;92;33773;209;173;52719;167;138;45875;57;36783;51;36783;33
5844459;5870551;419;29326;130;82;30467;209;173;52699;167;138;45855;57;36608;51;36608;33
5844460;5870551;424;29678;130;82;30467;164;130;55888;138;115;49765;57;36539;51;36539;33
5844461;5870551;422;29532;130;82;30467;157;107;37217;138;113;49620;56;36247;50;36247;33
5844462;5870551;420;29401;129;82;30129;157;102;38016;138;109;48250;56;36346;50;36346;33
5844463;5870551;425;29771;129;82;30129;157;107;38314;138;113;48548;57;36831;51;36831;33
5844464;5870551;431;30146;133;84;31417;179;139;56541;149;122;40936;57;37106;51;37106;34
5844465;5870551;431;30180;136;86;32343;179;140;56576;149;123;40970;57;37318;51;37318;34
5844466;5870551;442;30921;136;86;32343;179;142;55698;155;124;40093;60;37895;54;37895;36
5844467;5870551;443;31015;142;90;33449;187;143;55792;160;125;40186;60;-1;54;-1;36
5844468;5870551;469;32828;142;90;33449;209;172;47719;171;146;41669;65;39905;58;39905;39
5844469;5870551;465;32555;151;96;33983;209;168;47389;171;145;41594;64;39668;57;39668;38
5844470;5870551;461;32290;151;96;33983;202;165;47212;167;143;41418;64;39543;57;39543;38
5844471;5870551;466;32638;155;98;34538;202;165;47207;167;144;41478;64;39525;57;39525;38
5844472;5870551;471;32958;155;98;34538;187;143;50937;160;125;49867;65;39954;58;45374;39
5844473;5870551;476;33299;170;107;37879;179;138;50627;150;120;49557;66;40152;59;44990;39
5844474;5870551;481;33667;170;107;37879;172;135;50372;145;117;49302;67;44815;60;44819;39
5844475;5870551;484;33883;170;107;37879;164;130;50017;145;112;48947;67;44505;60;44509;38
5844476;5870551;485;33942;170;107;37879;164;130;50076;145;112;49006;67;44475;60;44479;38
5844477;5870551;502;35117;158;100;36487;164;126;49764;138;108;48694;67;44096;60;44100;38
5844478;5870551;504;35248;158;100;36487;164;128;49896;138;114;50786;64;42169;56;42173;35
5844479;5870551;504;35266;158;100;36487;161;108;46953;138;111;41393;68;43210;60;43214;37
5844480;5870551;504;35280;155;98;36303;161;108;46939;138;111;41380;68;43220;60;43223;37
5844481;5870551;506;35428;156;99;36421;149;116;44203;126;101;49494;69;43366;61;43370;38
5844482;5870551;512;35820;157;100;36777;149;116;43859;126;101;49149;70;43819;62;43823;38
5844483;5870551;516;36117;160;101;37142;149;115;49015;126;100;48952;71;44314;62;44318;39
5844484;5870551;517;36167;161;102;37563;149;116;49064;126;101;49001;70;44429;62;44433;39
5844485;5870551;517;36189;160;101;37278;149;116;43436;126;102;48659;71;44419;62;44422;39
5844486;5870551;520;36380;161;102;37420;156;119;43627;132;104;48851;71;44362;62;44365;39
5844487;5870551;523;36596;163;103;37687;156;120;48882;138;117;48663;71;44720;62;44724;39
5844488;5870551;530;37070;163;103;37687;149;117;48483;138;115;48026;71;44717;62;44721;39
5844489;5870551;534;37369;172;109;39048;149;117;49153;138;112;49090;76;46759;66;46763;41
5844490;5870551;535;37436;171;108;38922;142;107;48478;138;109;48883;76;46536;66;46539;41
5844491;5870551;537;37609;172;109;39142;134;104;48588;129;104;48525;76;46552;66;46555;41
5844492;5870551;542;37934;172;109;39146;131;101;48421;121;101;48358;76;46285;66;46289;41
5844493;5870551;543;37984;171;108;39204;127;98;48176;119;98;48113;-1;46317;-1;46321;-1
5844494;5870551;545;38181;173;110;39530;120;92;47732;114;92;47668;79;46553;68;46557;43
5844495;5870551;550;38512;175;111;39809;120;96;48063;119;96;47999;78;47148;68;47209;43
5844496;5870551;555;38882;176;111;40067;131;102;48433;121;102;48370;78;47373;68;47339;43
5844497;5870551;560;39171;177;112;40237;142;106;48721;134;109;49682;79;55407;69;56001;43
5844498;5870551;563;39427;179;113;40672;149;115;49022;138;110;48959;80;55134;69;55727;44
5844499;5870551;568;39754;180;114;40861;156;120;49349;138;115;49286;81;55027;70;55621;44
5844500;5870551;571;39964;182;115;41226;164;133;49569;138;118;49807;82;55842;71;56435;45
5844501;5870551;575;40233;184;116;41387;164;131;50139;149;123;54793;82;55438;71;56032;45
5844502;5870551;580;40589;185;117;41874;164;133;53170;149;126;57309;81;55312;71;55905;45
5844506;5870551;596;41738;190;120;43711;179;141;52780;167;136;56118;78;52964;68;54161;42
5844507;5870551;600;41974;191;121;43931;179;141;52826;160;130;57573;80;52866;70;54064;44
5844508;5870551;606;42403;191;121;44276;179;140;52746;160;131;55742;79;53301;69;54498;43
5844509;5870551;609;42621;191;121;44679;194;162;58606;160;129;57978;80;53344;70;54542;44
5844510;5870551;-1;-1;192;121;44981;194;156;57959;167;138;55400;80;54096;71;55294;44
5846247;5870551;80;5601;29;19;5687;60;42;5478;67;42;5478;17;5996;16;5996;13
5846248;5870551;77;5420;27;17;5432;60;40;5298;66;40;5298;16;5723;15;5723;12
5846249;5870551;71;4983;26;17;5154;50;33;4860;61;33;4860;15;5506;15;5506;12
5846250;5870551;69;4829;25;16;4785;47;31;4706;61;31;4706;14;5255;13;5255;11
5846251;5870551;66;4602;22;14;4413;47;28;4479;55;28;4479;14;5111;13;5111;10
5846252;5870551;63;4434;20;13;4091;47;26;4311;54;26;4311;13;4836;12;4836;10
5846266;5870551;-1;-1;82;52;16517;-1;-1;-1;-1;-1;-1;33;17923;31;17923;26
5846267;5870551;-1;-1;83;52;16779;-1;-1;-1;-1;-1;-1;33;17911;31;17911;26
5846268;5870551;-1;-1;83;52;16779;-1;-1;-1;-1;-1;-1;33;17852;31;17852;26
5846269;5870551;-1;-1;83;53;16276;-1;-1;-1;-1;-1;-1;39;17667;36;17667;30
5846270;5870551;204;14250;83;53;16276;164;131;34663;138;111;34663;39;18790;36;18790;30
5846271;5870551;201;14090;83;53;16276;164;128;34503;138;108;34503;39;19346;36;19277;30
5846272;5870551;197;13799;81;51;16166;164;124;34212;132;104;34212;39;19200;36;19131;30
5846273;5870551;193;13515;78;49;15868;153;108;30902;126;100;33928;38;18944;35;18875;30
5846274;5870551;191;13352;76;48;15676;149;106;30738;126;98;33765;38;18730;35;18661;30
5846275;5870551;185;12927;77;49;15813;138;100;30313;121;92;33340;37;18405;35;18336;29
5846276;5870551;182;12770;72;46;16156;135;98;30157;121;90;33184;37;18179;35;18110;29
5846277;5870551;181;12699;72;46;16160;127;97;30085;121;89;33112;35;17941;33;17872;28
5846278;5870551;190;13329;68;43;15172;120;95;36929;115;81;32612;36;16958;34;16889;28
5846279;5870551;188;13154;68;43;15244;120;93;36754;115;79;32437;36;17379;33;17309;28
5846280;5870551;190;13333;70;45;15689;120;94;36839;115;80;32522;36;17579;33;17509;28
5846281;5870551;193;13521;71;45;16025;120;93;35987;115;79;31670;37;17818;34;17749;28
5846282;5870551;198;13856;74;47;16431;116;83;28400;111;75;31427;37;18171;34;18102;28
5846283;5870551;200;14033;76;48;16728;116;85;28532;113;77;31559;37;18284;34;18215;28
5846284;5870551;203;14216;75;47;16555;120;92;35190;115;78;30873;39;18578;36;18509;30
5846285;5870551;208;14566;75;47;16555;116;84;27766;115;77;30792;37;18853;35;18784;29
5846286;5870551;216;15132;75;48;16242;120;93;35259;115;79;30942;37;19515;35;19445;29
5846287;5870551;233;16283;76;48;16098;127;94;29345;115;87;30382;38;19650;35;19581;29
5846288;5870551;233;16280;73;47;15531;127;94;29909;115;87;30379;38;19918;35;17712;30
5846289;5870551;231;16195;78;50;18285;127;92;29824;115;85;30294;45;17788;41;17718;33
5846290;5870551;230;16117;78;50;18285;120;91;29746;115;84;30216;45;20149;41;20079;33
5846291;5870551;259;18164;78;50;18285;127;93;29832;126;95;30912;45;20146;41;20076;33
5846292;5870551;243;16991;76;48;16857;97;76;28659;110;78;29739;41;18768;38;18699;32
5846293;5870551;238;16664;74;47;16685;94;71;28332;97;73;29412;42;18625;39;18556;31
5846294;5870551;237;16619;75;47;16779;94;69;28647;97;71;29727;42;18596;39;18526;31
5846295;5870551;246;17239;76;48;16921;94;71;28787;97;73;29867;43;18567;39;18498;32
5846296;5870551;243;16989;78;49;17295;94;68;29124;97;70;30204;44;18939;40;18870;32
5846297;5870551;243;17022;77;49;17109;94;70;29268;97;72;30348;43;18834;40;18765;32
5846298;5870551;249;17451;79;50;17467;97;74;30030;110;76;31110;45;19275;41;19206;33
5846299;5870551;254;17790;82;52;18036;105;79;30368;111;81;31448;45;19581;42;19512;33
5846300;5870551;250;17499;81;51;17776;113;82;30548;113;84;31628;46;20324;42;20255;34
5846301;5870551;263;18411;81;51;17776;127;95;31460;126;97;32540;-1;44451;-1;44113;-1
5846302;5870551;262;18353;134;85;31603;127;94;31403;126;96;32482;64;44122;56;43783;38
5846303;5870551;266;18649;130;82;31128;127;98;31698;126;100;32778;64;43777;56;43438;38
5846304;5870551;277;19382;130;82;31128;142;105;41349;138;111;33511;63;43378;55;43039;37
5846305;5870551;278;19433;130;82;30865;142;104;41317;138;111;33562;63;43361;55;43022;37
5846306;5870551;280;19598;129;81;30751;142;103;41020;138;114;33727;62;43217;54;42879;36
5846307;5870551;283;19831;129;81;30751;142;106;41206;138;117;33960;62;42463;54;42463;36
5846308;5870551;-1;-1;127;80;30354;-1;-1;-1;-1;-1;-1;62;42403;54;42403;36
5846309;5870551;-1;-1;124;78;29571;-1;-1;-1;-1;-1;-1;60;42150;52;42150;35
5846310;5870551;-1;-1;128;81;28318;-1;-1;-1;-1;-1;-1;60;37950;52;37950;35
5846311;5870551;-1;-1;128;81;28318;-1;-1;-1;-1;-1;-1;58;37573;51;37573;35
5846312;5870551;361;25287;126;80;27323;164;130;40314;160;124;33552;58;36922;51;36922;35
5846313;5870551;358;25065;126;80;27323;164;126;40092;160;120;33330;57;36698;50;36698;34
5846314;5870551;356;24889;126;80;27323;164;124;39915;160;137;40349;56;36379;49;36379;33
5846315;5870551;348;24366;125;79;27080;164;124;39888;149;121;32630;56;35866;49;35866;33
5846316;5870551;345;24178;122;77;26681;156;119;37244;143;121;41926;56;35665;49;35665;33
5846317;5870551;344;24065;122;78;26067;149;112;35437;138;112;41335;55;35122;48;35122;32
5846318;5870551;346;24232;121;77;26649;127;95;32236;134;109;34136;53;34636;46;34636;31
5846319;5870551;349;24435;122;77;26637;120;91;31975;136;110;34361;54;35238;47;35238;31
5846320;5870551;354;24755;122;77;27643;120;87;31695;129;105;40793;55;35488;48;35488;32
5846321;5870551;361;25276;122;77;27623;123;87;31379;129;106;34084;56;35029;48;35029;32
5846322;5870551;361;25250;122;77;27727;127;99;34188;123;98;41298;56;35078;49;35095;32
5846323;5870551;372;26022;123;78;28207;127;94;31797;121;94;41280;56;35305;49;35305;33
5846324;5870551;373;26104;123;78;28296;120;98;36512;114;90;40989;58;35328;50;35328;33
5846325;5870551;374;26190;123;78;28646;120;91;31892;114;91;41376;57;35718;49;35718;33
5846326;5870551;378;26470;122;77;28686;120;94;32395;115;94;41878;56;35670;49;35670;32
5846327;5870551;382;26758;121;77;28473;120;97;35622;115;94;41895;55;35224;48;35224;32
5846328;5870551;391;27344;121;77;28577;127;101;32573;129;104;43969;55;35283;48;35283;32
5846329;5870551;393;27539;123;78;28922;131;104;32769;134;107;44164;56;35452;49;35452;33
5846330;5870551;397;27788;123;78;28922;142;107;33018;138;110;44413;56;35870;49;35870;33
5846331;5870551;402;28107;123;78;29118;149;116;35929;138;115;44732;57;36056;50;36056;33
5846332;5870551;404;28310;125;79;29488;156;119;36132;138;118;44935;58;36320;51;36320;34
5846333;5870551;408;28547;127;80;29702;164;122;36370;143;117;35713;58;36633;51;36633;34
5846334;5870551;411;28735;127;80;29702;164;125;36557;149;120;35901;58;42825;51;41049;34
5846335;5870551;418;29287;127;80;29702;202;166;46346;167;137;45816;58;42668;51;40891;34
5846336;5870551;415;29039;130;82;30467;194;162;46098;160;129;42651;57;35443;51;35443;33
5846337;5870551;413;28914;130;82;30467;194;161;45973;160;128;42526;57;36675;51;36675;33
5846338;5870551;424;29651;130;82;30467;161;108;37336;138;114;49739;57;36446;50;36446;33
5846339;5870551;420;29403;129;81;30123;157;105;37087;138;111;49490;56;36188;50;36188;33
5846340;5870551;418;29239;129;81;30113;157;103;36962;138;111;49512;56;36653;50;36157;33
5846341;5870551;422;29510;129;82;30129;157;107;37233;138;115;49782;57;36822;50;36822;33
5846342;5870551;426;29800;129;82;30129;172;134;56195;143;119;50072;58;36793;51;36793;34
5846343;5870551;430;30093;136;86;32343;179;138;56488;149;121;40882;59;37117;52;37117;35
5846344;5870551;435;30415;136;86;32343;187;143;56810;155;126;41205;-1;-1;-1;-1;-1
5846345;5870551;439;30712;136;86;32343;194;163;44948;160;130;41501;-1;-1;-1;-1;-1
5846346;5870551;457;31961;151;96;33983;209;178;48118;174;156;42323;64;39988;58;39988;39
5846347;5870551;458;32078;151;96;33983;209;180;48235;174;157;42440;65;-1;58;-1;39
5846348;5870551;464;32514;151;96;33983;209;168;47436;171;146;41641;65;39784;58;39784;39
5846349;5870551;469;32799;155;98;34538;209;167;47368;171;146;41640;64;39673;57;39673;38
5846350;5870551;474;33202;155;98;34538;187;142;50918;160;124;49848;66;40058;59;45375;40
5846351;5870551;480;33604;155;98;34538;194;159;46765;165;128;50075;67;40705;60;45752;40
5846352;5870551;490;34332;170;107;37879;172;136;50466;145;118;49396;67;44841;60;44844;39
5846353;5870551;488;34179;170;107;37879;172;134;50313;145;116;49243;67;43366;60;43369;38
5846354;5870551;488;34161;158;100;35555;172;133;50295;145;115;49225;67;44771;60;44775;38
5846355;5870551;500;35032;158;100;35555;164;125;48169;138;108;47099;64;42016;56;42020;35
5846356;5870551;501;35059;155;98;36218;164;125;48196;138;117;51487;64;41960;56;41964;35
5846357;5870551;503;35191;155;98;36218;157;107;46878;138;110;41319;67;43094;59;43098;37
5846358;5870551;502;35128;155;98;36207;149;117;44699;132;102;49989;68;42965;60;43333;37
5846359;5870551;509;35632;157;99;36503;156;120;44477;132;105;49767;69;43412;61;43416;38
5846360;5870551;506;35408;157;99;36377;156;118;43997;132;103;49287;69;43305;60;43308;38
5846361;5870551;509;35623;158;100;36699;149;114;43490;126;102;49067;70;43467;62;43471;39
5846362;5870551;512;35868;158;100;36772;145;108;44823;126;99;48180;70;44010;61;44015;38
5846363;5870551;516;36121;-1;-1;-1;149;115;43369;126;100;48257;70;43895;61;43898;38
5846364;5870551;517;36203;163;103;37546;149;116;43450;126;101;48338;70;44254;62;44258;39
5846365;5870551;521;36454;162;103;37408;156;119;48584;138;116;48127;71;44581;62;44584;39
5846366;5870551;523;36592;163;103;37687;142;106;42197;126;101;47666;71;44674;62;44677;39
5846367;5870551;527;36875;172;109;39048;142;108;47875;132;102;47728;76;45615;66;45449;41
5846368;5870551;534;37398;169;107;38676;142;106;47917;134;108;48663;74;45837;65;45671;41
5846369;5870551;536;37502;171;108;38990;131;100;48048;129;102;47984;75;46266;65;46270;41
5846370;5870551;540;37774;171;108;39034;131;102;48440;121;102;48376;-1;46199;-1;46203;-1
5846371;5870551;540;37832;171;108;38953;120;94;47908;114;94;47845;75;46279;65;46283;40
5846372;5870551;548;38340;173;109;39426;120;95;47980;119;95;47917;77;46749;67;46753;42
5846373;5870551;549;38454;175;111;39745;127;98;48168;119;98;48105;77;46866;67;46928;42
5846374;5870551;553;38722;175;111;39927;131;100;48292;121;100;48229;78;47085;68;47147;42
5846375;5870551;557;39001;177;112;40170;134;103;48552;129;103;48488;79;52725;69;53319;43
5846376;5870551;561;39242;177;112;40403;145;107;48840;136;110;49800;80;52755;70;53349;44
5846377;5870551;565;39567;179;113;40777;149;117;49172;138;117;53900;81;52808;70;53402;44
5846378;5870551;569;39807;181;115;41070;164;125;49712;138;117;54189;81;52997;70;53591;44
5846379;5870551;572;40011;181;115;41400;164;128;49916;138;118;54459;81;53262;70;54697;44
5846380;5870551;575;40242;183;116;41623;164;131;50161;143;121;54643;81;53438;71;54495;44
5846381;5870551;579;40528;183;116;41750;172;135;50448;153;125;54930;81;53480;72;54660;45
5848124;5870551;82;5763;28;18;5611;60;45;5640;71;45;5640;16;6063;15;6063;13
5848125;5870551;80;5634;28;18;5611;60;43;5512;67;43;5512;16;6153;15;6153;13
5848126;5870551;71;4951;23;15;4634;50;33;4828;61;33;4828;16;5376;15;5376;13
5848127;5870551;67;4691;23;15;4634;47;29;4568;56;29;4568;14;5084;13;5084;11
5848128;5870551;63;4404;22;14;4408;47;25;4281;53;25;4281;14;4803;13;4803;10
5848129;5870551;59;4143;20;13;4091;44;21;4020;52;21;4020;13;4569;12;4569;10
5848130;5870551;57;3978;20;13;4091;44;19;3855;50;19;3855;13;4380;12;4380;10
5848131;5870551;59;4120;19;12;4055;47;25;4017;51;25;4017;13;4474;12;4474;9
5848141;5870551;-1;-1;107;68;18394;-1;-1;-1;-1;-1;-1;36;18186;34;18186;30
5848142;5870551;-1;-1;82;52;16517;-1;-1;-1;-1;-1;-1;33;18143;31;18143;26
5848143;5870551;-1;-1;83;53;16739;-1;-1;-1;-1;-1;-1;33;18126;31;18126;26
5848144;5870551;-1;-1;83;53;16739;-1;-1;-1;-1;-1;-1;44;18003;42;18003;35
5848145;5870551;-1;-1;83;53;16276;-1;-1;-1;-1;-1;-1;39;19324;36;19149;30
5848146;5870551;-1;-1;83;53;16276;-1;-1;-1;-1;-1;-1;39;19091;36;18916;30
5848147;5870551;204;14269;83;53;16276;164;131;34682;138;111;34682;39;19626;36;19557;30
5848148;5870551;202;14138;83;53;16276;164;129;34551;138;109;34551;39;19521;36;19452;30
5848149;5870551;200;14017;83;53;16276;164;127;34430;138;107;34430;39;19439;36;19370;30
5848150;5870551;194;13615;77;49;15869;164;122;34028;126;102;34028;38;18929;35;18860;30
5848151;5870551;193;13510;77;49;15869;153;108;30896;126;100;33923;38;18690;35;18621;30
5848152;5870551;193;13479;78;49;15847;153;108;30866;126;100;33892;37;18949;35;18880;29
5848153;5870551;194;13602;78;49;15847;164;121;34015;126;101;34015;37;19124;35;19054;29
5848154;5870551;194;13603;67;43;14980;127;93;29859;115;85;32886;36;17988;34;17918;28
5848155;5870551;191;13398;67;43;14980;127;96;36998;115;82;32681;36;16744;34;16674;28
5848156;5870551;195;13646;68;43;15349;127;94;29903;115;86;32929;37;17115;34;17046;29
5848157;5870551;199;13898;68;43;15349;135;98;30155;121;90;33181;37;17849;34;17780;29
5848158;5870551;206;14442;71;45;16025;127;98;36330;115;84;32013;37;18072;34;18003;28
5848159;5870551;202;14157;75;48;16496;120;94;36045;115;80;31728;37;18299;34;18230;28
5848160;5870551;206;14399;79;50;16524;127;97;36288;115;83;31970;39;20082;36;20013;30
5848161;5870551;208;14580;79;50;16349;120;94;35268;115;80;30951;39;19567;36;19498;30
5848162;5870551;212;14861;77;49;16449;116;83;27645;111;76;30671;37;19163;35;19094;29
5848163;5870551;211;14792;76;48;16098;113;82;27576;106;75;30603;38;19102;35;19032;29
5848164;5870551;216;15109;76;48;16098;120;93;35236;115;79;30919;38;19447;35;19378;29
5848165;5870551;227;15908;73;47;15531;120;96;34324;115;81;30007;38;17605;35;17535;30
5848166;5870551;226;15853;78;49;16369;120;95;34269;115;80;29952;40;17520;37;17450;31
5848167;5870551;227;15860;78;49;16369;120;96;34276;115;81;29958;40;18108;37;18039;31
5848168;5870551;229;16063;78;49;16307;105;79;28891;111;81;29971;40;18128;37;18059;31
5848169;5870551;232;16267;76;48;16857;105;79;28854;111;81;29933;41;18740;38;18671;32
5848170;5870551;235;16453;74;47;16609;94;71;28336;97;73;29416;42;18659;39;18590;32
5848171;5870551;233;16283;73;47;16461;94;70;28222;97;71;29033;42;18203;38;18134;31
5848172;5870551;235;16440;75;47;16649;94;72;28378;102;73;29190;42;18467;39;18397;31
5848173;5870551;238;16665;75;48;16791;94;71;29320;97;73;30400;42;18494;39;18424;32
5848174;5870551;243;17014;77;49;17161;94;70;29261;97;72;30341;43;18908;40;18839;32
5848175;5870551;246;17242;78;50;17350;94;71;29802;97;73;30882;44;19128;40;19059;32
5848176;5870551;244;17111;79;50;17475;97;76;30160;110;78;31240;-1;19441;-1;19372;-1
5848177;5870551;248;17355;81;51;17776;113;80;30404;111;82;31484;46;20447;42;20378;34
5848178;5870551;260;18211;81;51;17776;120;92;31260;121;94;32340;-1;20651;-1;20581;-1
5848179;5870551;259;18126;134;85;31603;120;91;31175;121;93;32255;-1;44343;-1;44004;-1
5848180;5870551;263;18392;130;82;31128;127;94;31441;126;96;32521;-1;44193;-1;43854;-1
5848181;5870551;266;18646;130;82;31128;127;98;31695;126;100;32775;-1;43623;-1;43284;-1
5848182;5870551;270;18880;130;82;30865;138;101;31929;132;103;33009;-1;43577;-1;43238;-1
5848183;5870551;275;19228;130;82;30865;142;106;32277;138;108;33356;62;43406;54;43067;36
5848184;5870551;280;19586;130;82;30865;164;123;33715;138;114;33715;62;43570;54;43232;36
5848185;5870551;-1;-1;130;82;30865;-1;-1;-1;-1;-1;-1;52;42395;46;42395;33
5848186;5870551;-1;-1;128;81;28318;-1;-1;-1;-1;-1;-1;59;37857;52;37857;36
5848187;5870551;373;26141;128;81;28318;179;142;41168;167;136;34406;59;37715;52;37715;36
5848188;5870551;372;26006;128;81;28318;179;140;41033;167;153;41466;59;37457;52;37457;36
5848189;5870551;362;25324;128;81;28318;164;130;40351;160;124;33589;58;36847;51;36847;35
5848190;5870551;358;25059;124;78;27192;164;126;40086;160;120;33324;57;36690;50;36690;34
5848191;5870551;355;24848;124;78;27192;164;123;39875;160;136;40308;57;36277;50;36277;34
5848192;5870551;351;24560;124;78;27192;164;121;39710;149;123;32825;57;36122;50;36122;34
5848193;5870551;354;24762;122;77;25838;156;119;35883;143;119;41781;56;36070;49;36070;33
5848194;5870551;350;24487;122;77;25838;149;115;35608;138;115;41506;55;35185;48;35185;32
5848195;5870551;349;24429;123;78;26323;127;97;32348;134;110;34168;55;34687;47;34687;31
5848196;5870551;363;25414;122;77;27560;120;91;31672;129;103;40664;55;35048;48;35048;32
5848197;5870551;358;25061;122;77;27457;120;86;31319;121;102;40580;55;34930;48;34930;32
5848198;5870551;358;25069;121;76;27509;116;83;31082;119;101;33716;55;34631;47;34631;32
5848199;5870551;363;25405;121;77;27778;127;99;34210;121;98;41257;55;34742;48;34639;32
5848200;5870551;367;25707;122;77;28151;120;92;31417;114;93;40900;56;35152;49;34825;32
5848201;5870551;372;26072;123;78;28297;127;101;36854;114;91;40802;57;35093;50;35093;33
5848202;5870551;377;26366;122;77;28246;127;96;32247;121;96;41730;57;35414;50;35414;33
5848203;5870551;380;26568;122;77;28524;127;97;32636;123;97;42119;55;35303;48;35303;32
5848204;5870551;384;26891;123;78;28884;120;98;32601;121;101;43996;55;35122;48;35122;32
5848205;5870551;388;27192;121;76;28422;127;99;32422;121;102;43817;55;35148;48;35148;32
5848206;5870551;392;27413;124;78;29112;131;102;32643;129;105;44038;56;35357;49;35357;33
5848207;5870551;395;27674;122;78;28932;142;106;32904;136;109;44299;56;35597;49;35597;33
